,0,id,frequency
1193,m.01xpjyl common.topic.notable_types,1193,101
1194,m.052vwh base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,1194,5
1195,m.0vg8 business.business_operation.industry,1195,80
1196,m.015h31 film.film.other_crew..film.film_crew_gig.film_crew_role,1196,75
1197,m.094hwz film.film.other_crew..film.film_crew_gig.film_crew_role,1197,37
1198,m.04t9l freebase.unit_profile.dimension,1198,3
1199,m.03k50 base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,1199,11
1200,m.01mk6 people.person.nationality,1200,23
1201,m.0lgw7 people.person.profession,1201,46
1202,m.095wtg basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,1202,108
1203,m.01xr66 people.person.profession,1203,56
1204,m.07c6l music.group_member.instruments_played,1204,10
1205,m.025m070 people.person.profession,1205,3
1206,m.0557q music.artist.genre,1206,17
1207,m.06t2t music.release.region,1207,17
1208,m.0ggq0m media_common.netflix_title.netflix_genres,1208,5
1209,m.0kpytn common.topic.notable_types,1209,28
1210,m.01y2hmg common.topic.notable_types,1210,8
1211,m.04_k1_0 common.topic.notable_types,1211,4
1212,m.06n90 book.author.school_or_movement,1212,1
1213,m.04y41 book.author.school_or_movement,1213,16
1214,m.02_h0 book.author.school_or_movement,1214,1
1215,m.0pqc5 government.political_district.representatives..government.government_position_held.basic_title,1215,4
1216,m.09gqx soccer.football_team.league..soccer.football_league_participation.league,1216,23
1217,m.01xljvf common.topic.notable_types,1217,28
1218,m.01xxv5b common.topic.notable_types,1218,29
1219,m.02hwhyv film.film.language,1219,57
1220,m.0345h media_common.netflix_title.netflix_genres,1220,15
1221,m.0d63kt film.film.genre,1221,11
1222,m.05wkw business.business_operation.industry,1222,3
1223,m.02mrp business.business_operation.industry,1223,14
1224,m.044hxl soccer.football_team.league..soccer.football_league_participation.league,1224,19
1225,m.044hzk soccer.football_team.league..soccer.football_league_participation.league,1225,2
1226,m.0c1q0 soccer.football_team.league..soccer.football_league_participation.league,1226,1
1227,m.02k76m0 common.topic.notable_types,1227,21
1228,m.0xv2x music.artist.genre,1228,17
1229,m.07d2d music.artist.genre,1229,16
1230,m.02hnl music.musical_group.member..music.group_membership.role,1230,112
1231,m.0dls3 music.artist.genre,1231,22
1232,m.0l14md music.musical_group.member..music.group_membership.role,1232,79
1233,m.018vs music.musical_group.member..music.group_membership.role,1233,93
1234,m.09jw2 music.artist.genre,1234,30
1235,m.05148p4 music.musical_group.member..music.group_membership.role,1235,89
1236,m.07gxw music.artist.genre,1236,29
1237,m.02h664x award.hall_of_fame_inductee.hall_of_fame_inductions..award.hall_of_fame_induction.category,1237,38
1238,m.0k89p award.hall_of_fame_inductee.hall_of_fame_inductions..award.hall_of_fame_induction.hall_of_fame,1238,40
1239,m.01drsx film.film.genre,1239,22
1240,m.028xmlk common.topic.notable_types,1240,102
1241,m.02h6p1r people.person.profession,1241,13
1242,m.0g293 music.artist.genre,1242,11
1243,m.096m06 base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,1243,1
1244,m.013zdg people.person.education..education.education.degree,1244,41
1245,m.06nbt film.film.genre,1245,23
1246,m.01rhrd people.person.nationality,1246,5
1247,m.0164xg people.person.profession,1247,18
1248,m.018j2 music.group_member.instruments_played,1248,24
1249,m.06p5g astronomy.star_system_body.star_system,1249,10
1250,m.05qc_ astronomy.celestial_object.category,1250,8
1251,m.05qdh media_common.netflix_title.netflix_genres,1251,1
1252,m.02xlf film.film.genre,1252,21
1253,m.01cbwl music.artist.genre,1253,50
1254,m.02kl65h common.topic.notable_types,1254,20
1255,m.05sfs people.person.religion,1255,42
1256,m.06bnz olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,1256,10
1257,m.06bnz olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,1257,11
1258,m.02h6nn_ people.person.profession,1258,8
1259,m.03558l sports.pro_athlete.teams..sports.sports_team_roster.position,1259,62
1260,m.02h4rq6 people.person.education..education.education.degree,1260,96
1261,m.04gzd olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,1261,3
1262,m.0jdk_ olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.olympics,1262,42
1263,m.04gzd olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,1263,1
1264,m.04gzd people.person.nationality,1264,6
1265,m.0h9qh film.film.genre,1265,24
1266,m.04zx3q1 people.person.education..education.education.degree,1266,59
1267,m.0747nrk people.person.profession,1267,19
1268,m.02h6676 people.person.profession,1268,30
1269,m.036k5h sports.sports_team.colors,1269,5
1270,m.02y5kn sports.sports_team.coaches..sports.sports_team_coach_tenure.position,1270,19
1271,m.04fnrhp common.topic.notable_types,1271,38
1272,m.03rk0 film.film.country,1272,31
1273,m.0dgrmp base.x2010fifaworldcupsouthafrica.world_cup_participant.world_cup_team..base.x2010fifaworldcupsouthafrica.current_world_cup_squad.position,1273,43
1274,m.01407r royalty.chivalric_order_member.belongs_to_order..royalty.chivalric_order_membership.order,1274,10
1275,m.05qhw people.person.nationality,1275,38
1276,m.01xrzmg common.topic.notable_types,1276,16
1277,m.03bwzdf baseball.baseball_player.bats,1277,19
1278,m.0355dz sports.pro_athlete.teams..sports.sports_team_roster.position,1278,54
1279,m.04rzd music.musical_group.member..music.group_membership.role,1279,8
1280,m.0155w music.artist.genre,1280,92
1281,m.013y1f music.musical_group.member..music.group_membership.role,1281,14
1282,m.0342h music.musical_group.member..music.group_membership.role,1282,110
1283,m.042v_gx music.musical_group.member..music.group_membership.role,1283,19
1284,m.0dwsp music.musical_group.member..music.group_membership.role,1284,2
1285,m.03qjg music.musical_group.member..music.group_membership.role,1285,27
1286,m.06ncr music.musical_group.member..music.group_membership.role,1286,8
1287,m.02qm5j music.artist.genre,1287,14
1288,m.0jtg0 music.musical_group.member..music.group_membership.role,1288,2
1289,m.02sgy music.musical_group.member..music.group_membership.role,1289,9
1290,m.0mkg music.musical_group.member..music.group_membership.role,1290,7
1291,m.05r5c music.musical_group.member..music.group_membership.role,1291,51
1292,m.01xqw music.musical_group.member..music.group_membership.role,1292,2
1293,m.06jvx music.musical_group.member..music.group_membership.role,1293,1
1294,m.03bx0bm music.musical_group.member..music.group_membership.role,1294,93
1295,m.0l14qv music.musical_group.member..music.group_membership.role,1295,32
1296,m.035r7t book.author.school_or_movement,1296,9
1297,m.09v2l34 soccer.football_player.matches_played..soccer.football_player_match_participation.match,1297,44
1298,m.025b7qw common.topic.notable_types,1298,42
1299,m.0264133 location.statistical_region.population..measurement_unit.dated_integer.source,1299,18
1300,m.02_1z1h common.topic.notable_types,1300,15
1301,m.07s6fsf people.person.education..education.education.degree,1301,26
1302,m.01r2lw base.schemastaging.person_extra.net_worth..measurement_unit.dated_money_value.source,1302,27
1303,m.0pqc5 government.politician.government_positions_held..government.government_position_held.basic_title,1303,24
1304,m.025spv people.person.profession,1304,5
1305,m.03spz people.person.nationality,1305,30
1306,m.060bp government.politician.government_positions_held..government.government_position_held.basic_title,1306,93
1307,m.012hw base.crime.crime_victim.crime_type,1307,47
1308,m.02mfld award.ranked_item.appears_in_ranked_lists..award.ranking.list,1308,11
1309,m.02rxj people.person.religion,1309,25
1310,m.02rbq government.politician.government_positions_held..government.government_position_held.basic_title,1310,13
1311,m.08hpk0 people.person.ethnicity,1311,10
1312,m.0g5y6 people.person.ethnicity,1312,23
1313,m.02hr9mp common.topic.notable_types,1313,13
1314,m.03hx97t common.topic.notable_types,1314,7
1315,m.0pm85 music.artist.genre,1315,29
1316,m.01y2hcj common.topic.notable_types,1316,52
1317,m.05qdh visual_art.visual_artist.art_forms,1317,69
1318,m.02csf visual_art.visual_artist.art_forms,1318,21
1319,m.02nxqmh people.person.profession,1319,71
1320,m.06msq visual_art.visual_artist.art_forms,1320,20
1321,m.0bp7w visual_art.visual_artist.art_forms,1321,14
1322,m.032f6 film.film.language,1322,10
1323,m.035dk people.person.nationality,1323,9
1324,m.0g9pc medicine.infectious_disease.infectious_agent_type,1324,10
1325,m.080y1 medicine.disease.medical_specialties,1325,18
1326,m.0133_p music.artist.genre,1326,13
1327,m.06ppq film.film.genre,1327,20
1328,m.06ppq media_common.netflix_title.netflix_genres,1328,15
1329,m.0827d music.artist.genre,1329,34
1330,m.03mb9 music.artist.genre,1330,35
1331,m.0k345 music.artist.genre,1331,10
1332,m.08cyft music.artist.genre,1332,62
1333,m.03ckfl9 music.artist.genre,1333,31
1334,m.0jgd people.person.nationality,1334,62
1335,m.028kk_ people.person.profession,1335,19
1336,m.0604m people.person.nationality,1336,1
1337,m.05sb1 people.person.nationality,1337,5
1338,m.03vtbc sports.sports_team.colors,1338,15
1339,m.01yvvn sports.sports_team.roster..sports.sports_team_roster.position,1339,15
1340,m.087vz people.person.nationality,1340,7
1341,m.087vz olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,1341,3
1342,m.09ggk sports.sports_team.colors,1342,7
1343,m.04399 education.educational_institution.school_type,1343,8
1344,m.08zx0s music.artist.genre,1344,10
1345,m.016g6_ biology.organism_classification.rank,1345,8
1346,m.07ssc olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,1346,23
1347,m.0fnkb5 soccer.football_team.league..soccer.football_league_participation.league,1347,6
1348,m.01mxzw organization.organization.legal_structure,1348,88
1349,m.0ltv film.film.genre,1349,7
1350,m.04306rv people.person.languages,1350,39
1351,m.01jn5 people.person.profession,1351,8
1352,m.07qv_ base.schemastaging.tv_program_extra.regular_dubbing_performances..base.schemastaging.tv_star_dubbing_performance.language,1352,8
1353,m.05zjd base.schemastaging.tv_program_extra.regular_dubbing_performances..base.schemastaging.tv_star_dubbing_performance.language,1353,6
1354,m.064_8sq base.schemastaging.tv_program_extra.regular_dubbing_performances..base.schemastaging.tv_star_dubbing_performance.language,1354,8
1355,m.06nm1 base.schemastaging.tv_program_extra.regular_dubbing_performances..base.schemastaging.tv_star_dubbing_performance.language,1355,8
1356,m.02bjrlw base.schemastaging.tv_program_extra.regular_dubbing_performances..base.schemastaging.tv_star_dubbing_performance.language,1356,13
1357,m.02bv9 base.schemastaging.tv_program_extra.regular_dubbing_performances..base.schemastaging.tv_star_dubbing_performance.language,1357,5
1358,m.04306rv base.schemastaging.tv_program_extra.regular_dubbing_performances..base.schemastaging.tv_star_dubbing_performance.language,1358,8
1359,m.025df5f common.topic.notable_types,1359,21
1360,m.05b4w people.person.nationality,1360,15
1361,m.03gj2 people.person.nationality,1361,30
1362,m.0259tnd organization.organization.organization_type,1362,5
1363,m.04gb4fx common.topic.notable_types,1363,6
1364,m.02bv9 base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,1364,29
1365,m.0220qlk common.topic.notable_types,1365,2
1366,m.03_3d media_common.netflix_title.netflix_genres,1366,78
1367,m.03_9r media_common.netflix_title.netflix_genres,1367,75
1368,m.03yw861 common.topic.notable_types,1368,18
1369,m.09cmq architecture.building.building_function,1369,3
1370,m.01t8vq architecture.structure.architectural_style,1370,2
1371,m.0349s location.country.official_language,1371,5
1372,m.05qqm film.film.dubbing_performances..film.dubbing_performance.language,1372,4
1373,m.0y1mh film.film.language,1373,4
1374,m.06nm1 tv.tv_program.languages,1374,14
1375,m.04t36 tv.tv_program.genre,1375,5
1376,m.07c52 film.film.distributors..film.film_film_distributor_relationship.film_distribution_medium,1376,2
1377,m.01_7r6 medicine.drug.legal_status,1377,36
1378,m.06gk7 music.artist.genre,1378,8
1379,m.03tp4 medicine.disease.medical_specialties,1379,17
1380,m.02hwhyv film.actor.dubbing_performances..film.dubbing_performance.language,1380,6
1381,m.09b5jv basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,1381,55
1382,m.096z30 basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,1382,77
1383,m.0994_r basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,1383,60
1384,m.09bjp8 basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,1384,45
1385,m.095_24 basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,1385,98
1386,m.0993hq basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,1386,71
1387,m.09759j basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,1387,72
1388,m.05v8c people.person.nationality,1388,12
1389,m.01y28x royalty.chivalric_order_member.belongs_to_order..royalty.chivalric_order_membership.order,1389,8
1390,m.0kq2 people.person.religion,1390,89
1391,m.04_hr_ people.person.ethnicity,1391,7
1392,m.021y4rk common.topic.notable_types,1392,8
1393,m.0l8gh music.artist.genre,1393,27
1394,m.05zjd location.country.official_language,1394,10
1395,m.0drnm location.country.form_of_government,1395,31
1396,m.0frmgl location.location.time_zones,1396,46
1397,m.01n7 common.topic.notable_types,1397,25
1398,m.019cr people.person.religion,1398,33
1399,m.013b6_ people.person.ethnicity,1399,61
1400,m.096jl architecture.structure.architectural_style,1400,1
1401,m.05zp8 architecture.building.building_function,1401,7
1402,m.0dtdq people.person.religion,1402,5
1403,m.02hqr87 people.person.profession,1403,26
1404,m.019rg5 people.person.nationality,1404,3
1405,m.07_3gvn common.topic.notable_types,1405,4
1406,m.0l14qv music.artist.contribution..music.recording_contribution.performance_role,1406,12
